id,categoria,titulo,pessoa_local,fonte,pagina_origem,url_direta,url_thumbnail,autor,licenca,url_licenca,atribuicao,status_licenca,instagram_ok,largura,altura,arquivo_local,ultima_utilizacao,qtd_utilizacoes,observacoes
IMG0026,selecao_brasileira,2015 Pan Am games Brazil vs Mexico Laslovarga (60),"2015 Pan Am games , Hamilton Canada, Brazil vs Mexico, Team Mexico 1 GK Cecilia Santiago 12 GK Pamela Tajonar 2 DF Kenti Robles 3 DF Christina Murillo 4 DF Greta Espinoza 5 DF Valeria Miranda 6 MF Jennifer Ruiz 7 MF Nayeli Rangel 8 MF Teresa Noyola 9 MF Nancy Antonio 10 MF Stephany Mayor 11 MF Monic",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_(60).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5f/2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_%2860%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_%2860%29.jpg/1920px-2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_%2860%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,3381,2397,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0027,selecao_brasileira,01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol (53018584879),"01.07.2023 - Presidente da República, Luiz Inácio Lula da Silva, jogadora de futebol brasileira, Marta. Encontro com a Seleção Brasileira Feminina de Futebol. Estádio Nacional Mané Garrincha, Brasília - DF. Foto: Ricardo Stuckert/PR",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_(53018584879).jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584879%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584879%29.jpg/1920px-01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584879%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Palácio do Planalto from Brasilia, Brasil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Palácio do Planalto from Brasilia, Brasil | 01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol | CC BY 2.0",APROVADA_AUTO,SIM,3337,3650,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0028,selecao_brasileira,01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol (53018902963),"01.07.2023 - Presidente da República, Luiz Inácio Lula da Silva, jogadora de futebol brasileira, Marta. Encontro com a Seleção Brasileira Feminina de Futebol. Estádio Nacional Mané Garrincha, Brasília - DF. Foto: Ricardo Stuckert/PR",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_(53018902963).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018902963%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018902963%29.jpg/1920px-01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018902963%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Palácio do Planalto from Brasilia, Brasil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Palácio do Planalto from Brasilia, Brasil | 01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol | CC BY 2.0",APROVADA_AUTO,SIM,5272,3683,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0029,selecao_brasileira,01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol (53018584279),"01.07.2023 - Presidente da República, Luiz Inácio Lula da Silva, jogadora de futebol brasileira, Marta. Encontro com a Seleção Brasileira Feminina de Futebol. Estádio Nacional Mané Garrincha, Brasília - DF. Foto: Ricardo Stuckert/PR",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_(53018584279).jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584279%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584279%29.jpg/1920px-01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584279%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Palácio do Planalto from Brasilia, Brasil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Palácio do Planalto from Brasilia, Brasil | 01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol | CC BY 2.0",APROVADA_AUTO,SIM,6000,4000,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0030,selecao_brasileira,01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol (53018584424),"01.07.2023 - Presidente da República, Luiz Inácio Lula da Silva, jogadora de futebol brasileira, Marta. Encontro com a Seleção Brasileira Feminina de Futebol. Estádio Nacional Mané Garrincha, Brasília - DF. Foto: Ricardo Stuckert/PR",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_(53018584424).jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584424%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584424%29.jpg/1920px-01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584424%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Palácio do Planalto from Brasilia, Brasil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Palácio do Planalto from Brasilia, Brasil | 01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol | CC BY 2.0",APROVADA_AUTO,SIM,5997,4000,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0031,selecao_brasileira,01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol (53018805745),"01.07.2023 - Presidente da República, Luiz Inácio Lula da Silva, jogadora de futebol brasileira, Marta. Encontro com a Seleção Brasileira Feminina de Futebol. Estádio Nacional Mané Garrincha, Brasília - DF. Foto: Ricardo Stuckert/PR",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_(53018805745).jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018805745%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018805745%29.jpg/1920px-01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018805745%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Palácio do Planalto from Brasilia, Brasil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Palácio do Planalto from Brasilia, Brasil | 01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol | CC BY 2.0",APROVADA_AUTO,SIM,4509,3357,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0032,selecao_brasileira,01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol (53018584329),"01.07.2023 - Presidente da República, Luiz Inácio Lula da Silva, jogadora de futebol brasileira, Marta. Encontro com a Seleção Brasileira Feminina de Futebol. Estádio Nacional Mané Garrincha, Brasília - DF. Foto: Ricardo Stuckert/PR",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_(53018584329).jpg,https://upload.wikimedia.org/wikipedia/commons/0/09/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584329%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584329%29.jpg/1920px-01.07.2023_-_Encontro_com_a_Sele%C3%A7%C3%A3o_Brasileira_Feminina_de_Futebol_%2853018584329%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Palácio do Planalto from Brasilia, Brasil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Palácio do Planalto from Brasilia, Brasil | 01.07.2023 - Encontro com a Seleção Brasileira Feminina de Futebol | CC BY 2.0",APROVADA_AUTO,SIM,5692,4000,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0033,selecao_brasileira,"2015 Pan American Games, Brazil vs Costa Rica - Laslovarga (73)","2015 Pan American Games, Brazil vs Costa Rica 3 : 0. Hamilton, Ontario, Canada",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2015_Pan_American_Games,_Brazil_vs_Costa_Rica_-_Laslovarga_(73).jpg",https://upload.wikimedia.org/wikipedia/commons/5/54/2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2873%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2873%29.jpg/1920px-2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2873%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0034,selecao_brasileira,"2015 Pan American Games, Brazil vs Costa Rica - Laslovarga (74)","2015 Pan American Games, Brazil vs Costa Rica 3 : 0. Hamilton, Ontario, Canada",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2015_Pan_American_Games,_Brazil_vs_Costa_Rica_-_Laslovarga_(74).jpg",https://upload.wikimedia.org/wikipedia/commons/0/04/2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2874%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2874%29.jpg/1920px-2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2874%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0035,selecao_brasileira,"2015 Pan American Games, Brazil vs Costa Rica - Laslovarga (75)","2015 Pan American Games, Brazil vs Costa Rica 3 : 0. Hamilton, Ontario, Canada",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2015_Pan_American_Games,_Brazil_vs_Costa_Rica_-_Laslovarga_(75).jpg",https://upload.wikimedia.org/wikipedia/commons/0/00/2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2875%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2875%29.jpg/1920px-2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2875%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0036,selecao_brasileira,"2015 Pan American Games, Brazil vs Costa Rica - Laslovarga (78)","2015 Pan American Games, Brazil vs Costa Rica 3 : 0. Hamilton, Ontario, Canada",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2015_Pan_American_Games,_Brazil_vs_Costa_Rica_-_Laslovarga_(78).jpg",https://upload.wikimedia.org/wikipedia/commons/d/de/2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2878%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2878%29.jpg/1920px-2015_Pan_American_Games%2C_Brazil_vs_Costa_Rica_-_Laslovarga_%2878%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0037,selecao_brasileira,2015 Brazil vs Ecuador 7 1 Pan Am games Laslovarga (42),"2015 Pan Am games Brazil vs Ecuador 7 : 1, Hamilton, Ontario, Canada",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_(42).jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2842%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2842%29.jpg/1920px-2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2842%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0038,selecao_brasileira,2015 Brazil vs Ecuador 7 1 Pan Am games Laslovarga (43),"2015 Pan Am games Brazil vs Ecuador 7 : 1, Hamilton, Ontario, Canada",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_(43).jpg,https://upload.wikimedia.org/wikipedia/commons/5/53/2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2843%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2843%29.jpg/1920px-2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2843%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0039,selecao_brasileira,2015 Brazil vs Ecuador 7 1 Pan Am games Laslovarga (49),"2015 Pan Am games , Hamilton Canada, Brazil vs Ecuador 7 : 1, Team Ecuador 1. GK, Luciana Maria Dionizio 12. GK, Bárbara Micheline do Monte Barbosa 2. DF, Fabiana da Silva Simões 3. DF, Monica Hickmann Alves 4. DF, Rafaelle Souza 5. MF, Thaisa Moreno 6. MF, Tamires Cássia Dias Gomes 8. MF, Formiga 9",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_(49).jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2849%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2849%29.jpg/1920px-2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2849%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0040,selecao_brasileira,2015 Brazil vs Ecuador 7 1 Pan Am games Laslovarga (50),"2015 Pan Am games Brazil vs Ecuador 7 : 1, Hamilton, Ontario, Canada",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_(50).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2850%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2850%29.jpg/1920px-2015_Brazil_vs_Ecuador_7_1_Pan_Am_games_Laslovarga_%2850%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0041,selecao_brasileira,2015 Pan Am games Brazil vs Mexico Laslovarga (10),"2015 Pan Am games , Hamilton Canada, Brazil vs Mexico. TeamBrazil 1. GK, Luciana Maria Dionizio 12. GK, Bárbara Micheline do Monte Barbosa 2. DF, Fabiana da Silva Simões 3. DF, Monica Hickmann Alves 4. DF, Rafaelle Souza 5. MF, Thaisa. 6. MF, Tamires Cássia Dias Gomes 8. MF, Formiga 9. MF, Andressa ",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_(10).jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_%2810%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_%2810%29.jpg/1920px-2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_%2810%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0042,selecao_brasileira,2015 Pan Am games Brazil vs Mexico Laslovarga (12),"2015 Pan American Games, Brazil vs Mexico 4 : 2 (W), Hamilton, Ontario, Canada",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_(12).jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_%2812%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_%2812%29.jpg/1920px-2015_Pan_Am_games_Brazil_vs_Mexico_Laslovarga_%2812%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Laslovarga,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Laslovarga | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,5184,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
